Species	A_G	T_A	C_A	C_T	T_C	A_C	A_T	G_T	G_A	T_G	C_G	G_C	BranchLength	sumOfSubs	A_G_fr	T_A_fr	C_A_fr	C_T_fr	T_C_fr	A_C_fr	A_T_fr	G_T_fr	G_A_fr	T_G_fr	C_G_fr	G_C_fr	Taxonomy	Worker	diet.Wood.Soil	Soldier
KE15-140_1	45	36	28	46	37	70	64	11	17	26	4	6	0.1545293421	390	0.115384615384615	0.0923076923076923	0.0717948717948718	0.117948717948718	0.0948717948717949	0.179487179487179	0.164102564102564	0.0282051282051282	0.0435897435897436	0.0666666666666667	0.0102564102564103	0.0153846153846154	Kalotermitidae	0	Wood	1
KE15-30_1	56	31	17	17	37	69	51	7	13	35	3	3	0.1483227267	339	0.165191740412979	0.0914454277286136	0.0501474926253687	0.0501474926253687	0.109144542772861	0.20353982300885	0.150442477876106	0.0206489675516224	0.0383480825958702	0.103244837758112	0.00884955752212389	0.00884955752212389	Kalotermitidae	0	Wood	1
KF_Kalotermes_flavicollis_1	77	27	11	33	37	53	69	4	14	27	4	1	0.0415245808	357	0.215686274509804	0.0756302521008403	0.030812324929972	0.092436974789916	0.103641456582633	0.148459383753501	0.19327731092437	0.0112044817927171	0.0392156862745098	0.0756302521008403	0.0112044817927171	0.00280112044817927	Kalotermitidae	0	Wood	1
Lamproblatta_sp_1	18	2	1	20	30	3	6	2	10	6	1	1	0.0266475945	100	0.18	0.02	0.01	0.2	0.3	0.03	0.06	0.02	0.1	0.06	0.01	0.01	Lamproblattidae	NA	NA	NA
Locusta_migratoria_1	12	9	2	16	18	0	7	4	10	1	0	1	0.0220712851	80	0.15	0.1125	0.025	0.2	0.225	0	0.0875	0.05	0.125	0.0125	0	0.0125	NA	NA	NA	NA
Macrotermes_barneyi_1	30	2	8	29	16	3	7	6	6	1	1	1	0.0346298319	110	0.272727272727273	0.0181818181818182	0.0727272727272727	0.263636363636364	0.145454545454545	0.0272727272727273	0.0636363636363636	0.0545454545454545	0.0545454545454545	0.00909090909090909	0.00909090909090909	0.00909090909090909	Macrotermitinae	1	Wood	1
MAD15-108_NODE_1_length_15757_cov_110743_ID_123_1	57	18	17	23	72	78	53	9	24	22	1	2	0.1260390647	376	0.151595744680851	0.0478723404255319	0.0452127659574468	0.0611702127659574	0.191489361702128	0.207446808510638	0.140957446808511	0.023936170212766	0.0638297872340425	0.0585106382978723	0.00265957446808511	0.00531914893617021	Kalotermitidae	0	Wood	1
MAD15-1_1	89	33	15	67	52	54	50	15	24	24	4	5	0.1451963507	432	0.206018518518519	0.0763888888888889	0.0347222222222222	0.155092592592593	0.12037037037037	0.125	0.115740740740741	0.0347222222222222	0.0555555555555556	0.0555555555555556	0.00925925925925926	0.0115740740740741	Kalotermitidae	0	Wood	1
MAD15-128_NODE_1_length_16052_cov_832021_ID_301_1	75	10	2	33	67	27	23	3	10	15	0	4	0.0791811006	269	0.278810408921933	0.0371747211895911	0.00743494423791822	0.122676579925651	0.24907063197026	0.100371747211896	0.0855018587360595	0.0111524163568773	0.0371747211895911	0.0557620817843866	0	0.0148698884758364	Kalotermitidae	0	Wood	1
MAD15-171_NODE_1_length_15507_cov_475004_ID_850_1	94	24	16	25	42	54	65	9	15	19	5	2	0.1407577833	370	0.254054054054054	0.0648648648648649	0.0432432432432432	0.0675675675675676	0.113513513513514	0.145945945945946	0.175675675675676	0.0243243243243243	0.0405405405405405	0.0513513513513514	0.0135135135135135	0.00540540540540541	Kalotermitidae	0	Wood	1
MAD15-2_1	59	14	4	25	52	24	25	7	13	10	3	0	0.0714408284	236	0.25	0.0593220338983051	0.0169491525423729	0.105932203389831	0.220338983050847	0.101694915254237	0.105932203389831	0.0296610169491525	0.0550847457627119	0.0423728813559322	0.0127118644067797	0	Kalotermitidae	0	Wood	1
MAL10_Neotermes_spA_Malaysia_1	38	37	59	18	27	78	54	18	13	25	6	2	0.0240896031	375	0.101333333333333	0.0986666666666667	0.157333333333333	0.048	0.072	0.208	0.144	0.048	0.0346666666666667	0.0666666666666667	0.016	0.00533333333333333	Kalotermitidae	0	Wood	1
MAL21_Microcerotermes_crassus_1	21	1	1	8	15	2	4	1	6	1	0	1	0.03741108	61	0.344262295081967	0.0163934426229508	0.0163934426229508	0.131147540983607	0.245901639344262	0.0327868852459016	0.0655737704918033	0.0163934426229508	0.0983606557377049	0.0163934426229508	0	0.0163934426229508	Microcerotermes	1	Wood	1
MAL27_Hospitalitermes_medioflavus_1	50	4	3	18	28	17	10	1	11	3	2	0	0.0307547224	147	0.340136054421769	0.0272108843537415	0.0204081632653061	0.122448979591837	0.19047619047619	0.115646258503401	0.0680272108843537	0.00680272108843537	0.0748299319727891	0.0204081632653061	0.0136054421768707	0	Nasutitermitinae	1	Wood	1
MAL29_Parrhinotermes_sp2_Malaysia_1	42	8	7	24	32	5	4	1	12	4	2	1	0.0396204161	142	0.295774647887324	0.0563380281690141	0.0492957746478873	0.169014084507042	0.225352112676056	0.0352112676056338	0.028169014084507	0.00704225352112676	0.0845070422535211	0.028169014084507	0.0140845070422535	0.00704225352112676	Rhinotermitinae	1	Wood	1
MAL36_Cryptotermes_sp1_Malaysia_1	52	19	19	41	60	37	51	16	21	14	1	4	0.1143008256	335	0.155223880597015	0.0567164179104478	0.0567164179104478	0.122388059701493	0.17910447761194	0.11044776119403	0.152238805970149	0.0477611940298507	0.0626865671641791	0.0417910447761194	0.00298507462686567	0.0119402985074627	Kalotermitidae	0	Wood	1
MAL41_Odontotermes_sp.K_1	16	0	5	12	11	2	4	4	11	1	2	0	0.0221931123	68	0.235294117647059	0	0.0735294117647059	0.176470588235294	0.161764705882353	0.0294117647058824	0.0588235294117647	0.0588235294117647	0.161764705882353	0.0147058823529412	0.0294117647058824	0	Macrotermitinae	1	Wood	1
Mantis_1	16	81	3	11	21	9	136	4	8	3	0	3	0.0853834486	295	0.0542372881355932	0.274576271186441	0.0101694915254237	0.0372881355932203	0.0711864406779661	0.0305084745762712	0.461016949152542	0.0135593220338983	0.0271186440677966	0.0101694915254237	0	0.0101694915254237	NA	NA	NA	NA
Mantis_Tamolanica_tamolana_1	35	30	6	11	54	10	39	6	5	1	2	0	0.0663709484	199	0.175879396984925	0.150753768844221	0.0301507537688442	0.0552763819095477	0.271356783919598	0.050251256281407	0.195979899497487	0.0301507537688442	0.0251256281407035	0.0050251256281407	0.0100502512562814	0	NA	NA	NA	NA
Mantoida_MN110_1	41	82	3	5	50	50	138	8	4	19	3	2	0.2735943855	405	0.101234567901235	0.202469135802469	0.00740740740740741	0.0123456790123457	0.123456790123457	0.123456790123457	0.340740740740741	0.0197530864197531	0.00987654320987654	0.0469135802469136	0.00740740740740741	0.00493827160493827	NA	NA	NA	NA
Megacrania_alpheus_1	27	65	4	2	14	34	112	6	9	26	3	0	0.0343045355	302	0.0894039735099338	0.21523178807947	0.0132450331125828	0.00662251655629139	0.0463576158940397	0.112582781456954	0.370860927152318	0.0198675496688742	0.0298013245033113	0.0860927152317881	0.00993377483443709	0	NA	NA	NA	NA
Melanozosteria__sp._1	14	60	4	11	18	20	91	0	1	2	0	0	0.0788293381	221	0.0633484162895928	0.271493212669683	0.0180995475113122	0.0497737556561086	0.081447963800905	0.0904977375565611	0.411764705882353	0	0.00452488687782805	0.00904977375565611	0	0	NA	NA	NA	NA
Methana_sp_AUS1_1	14	65	7	7	19	19	102	5	2	5	1	0	0.0879930022	246	0.0569105691056911	0.264227642276423	0.0284552845528455	0.0284552845528455	0.0772357723577236	0.0772357723577236	0.414634146341463	0.0203252032520325	0.00813008130081301	0.0203252032520325	0.0040650406504065	0	Blattidae	NA	NA	NA
Micadina_phluctainoides_1	51	84	4	4	26	14	133	5	6	11	5	1	0.2482966829	344	0.148255813953488	0.244186046511628	0.0116279069767442	0.0116279069767442	0.0755813953488372	0.0406976744186047	0.386627906976744	0.0145348837209302	0.0174418604651163	0.0319767441860465	0.0145348837209302	0.00290697674418605	NA	NA	NA	NA
MLA11_Coptotermes_sepangensis_1	16	1	1	15	18	2	2	3	10	2	1	1	0.0298875372	72	0.222222222222222	0.0138888888888889	0.0138888888888889	0.208333333333333	0.25	0.0277777777777778	0.0277777777777778	0.0416666666666667	0.138888888888889	0.0277777777777778	0.0138888888888889	0.0138888888888889	Coptotermitinae	1	Wood	1
Nasutitermes_ISO352_1	51	3	12	29	29	10	9	5	32	5	1	1	0.0295708342	187	0.272727272727273	0.0160427807486631	0.0641711229946524	0.155080213903743	0.155080213903743	0.053475935828877	0.0481283422459893	0.0267379679144385	0.171122994652406	0.0267379679144385	0.0053475935828877	0.0053475935828877	Nasutitermitinae	1	Wood	1
Nasutitermes_nr.perparvus_Thailand_1	34	21	19	37	28	12	23	8	13	8	1	1	0.0623112311	205	0.165853658536585	0.102439024390244	0.0926829268292683	0.180487804878049	0.136585365853659	0.0585365853658537	0.11219512195122	0.0390243902439024	0.0634146341463415	0.0390243902439024	0.0048780487804878	0.0048780487804878	Nasutitermitinae	1	Wood	1
Nasutitermes_takasagoensis_Japan_1	24	2	0	13	9	3	2	2	12	0	0	0	0.0233733133	67	0.358208955223881	0.0298507462686567	0	0.194029850746269	0.134328358208955	0.0447761194029851	0.0298507462686567	0.0298507462686567	0.17910447761194	0	0	0	Nasutitermitinae	1	Wood	1
NEW4_Microcerotermes_baluchistanicus_1	57	10	16	32	33	10	18	5	17	5	0	1	0.0570331759	204	0.279411764705882	0.0490196078431373	0.0784313725490196	0.156862745098039	0.161764705882353	0.0490196078431373	0.0882352941176471	0.0245098039215686	0.0833333333333333	0.0245098039215686	0	0.00490196078431373	Microcerotermes	1	Wood	1
NG21_Glyptotermes_spA_NewGuinea_1	102	39	15	37	67	73	76	13	16	42	6	3	0.1560502316	489	0.208588957055215	0.0797546012269939	0.0306748466257669	0.0756646216768916	0.137014314928425	0.149284253578732	0.155419222903885	0.0265848670756646	0.032719836400818	0.0858895705521472	0.0122699386503067	0.00613496932515337	Kalotermitidae	0	Wood	1
NG52_Parrhinotermes_browni_1	56	18	10	42	51	33	31	1	25	11	2	4	0.1098550842	284	0.197183098591549	0.0633802816901408	0.0352112676056338	0.147887323943662	0.179577464788732	0.116197183098592	0.109154929577465	0.00352112676056338	0.0880281690140845	0.0387323943661972	0.00704225352112676	0.0140845070422535	Rhinotermitinae	1	Wood	1
NG55_Pericapritermes_spB_NewGuinea_1	44	31	11	32	39	21	44	9	18	13	2	3	0.0831000183	267	0.164794007490637	0.116104868913858	0.0411985018726592	0.119850187265918	0.146067415730337	0.0786516853932584	0.164794007490637	0.0337078651685393	0.0674157303370786	0.048689138576779	0.00749063670411985	0.0112359550561798	Pericapritermes-group	1	Soil	1
NG69_Nasutitermes_bikpelanus_1	65	10	14	51	46	20	33	9	25	9	4	4	0.0764724973	290	0.224137931034483	0.0344827586206897	0.0482758620689655	0.175862068965517	0.158620689655172	0.0689655172413793	0.113793103448276	0.0310344827586207	0.0862068965517241	0.0310344827586207	0.0137931034482759	0.0137931034482759	Nasutitermitinae	1	Wood	1
NG71_Microcerotermes_biroi_1	25	18	13	37	23	12	26	6	24	8	1	3	0.0612575952	196	0.127551020408163	0.0918367346938776	0.0663265306122449	0.188775510204082	0.11734693877551	0.0612244897959184	0.13265306122449	0.0306122448979592	0.122448979591837	0.0408163265306122	0.00510204081632653	0.0153061224489796	Microcerotermes	1	Wood	1
NG77_Termitogeton_planus_1	88	20	27	20	57	76	47	25	23	37	12	3	0.1902592502	435	0.202298850574713	0.0459770114942529	0.0620689655172414	0.0459770114942529	0.131034482758621	0.174712643678161	0.108045977011494	0.0574712643678161	0.0528735632183908	0.0850574712643678	0.0275862068965517	0.00689655172413793	Termitogetoninae	0	Wood	1
NG79_Coptotermes_elisae_New_Guinea_1	48	8	15	30	32	7	12	7	13	3	3	1	0.0428064039	179	0.268156424581006	0.0446927374301676	0.0837988826815642	0.167597765363128	0.17877094972067	0.0391061452513966	0.0670391061452514	0.0391061452513966	0.0726256983240224	0.0167597765363128	0.0167597765363128	0.00558659217877095	Coptotermitinae	1	Wood	1
NG91_Prorhinotermes_inopinatus_New_Guinea_1	64	8	8	32	54	24	8	5	32	9	4	3	0.0571464584	251	0.254980079681275	0.0318725099601594	0.0318725099601594	0.127490039840637	0.215139442231076	0.0956175298804781	0.0318725099601594	0.0199203187250996	0.127490039840637	0.0358565737051793	0.0159362549800797	0.0119521912350598	Prorhinotermitinae	0	Wood	1
NSW6_Occasitermes_occasus_1	44	7	8	30	50	6	16	1	12	5	1	3	0.0469597924	183	0.240437158469945	0.0382513661202186	0.0437158469945355	0.163934426229508	0.273224043715847	0.0327868852459016	0.087431693989071	0.00546448087431694	0.0655737704918033	0.0273224043715847	0.00546448087431694	0.0163934426229508	Nasutitermitinae	1	Wood	1
NU_mod_1	42	20	14	18	41	30	40	1	7	16	0	2	0.1010407488	231	0.181818181818182	0.0865800865800866	0.0606060606060606	0.0779220779220779	0.177489177489178	0.12987012987013	0.173160173160173	0.00432900432900433	0.0303030303030303	0.0692640692640693	0	0.00865800865800866	Kalotermitidae	0	Wood	1
Odontotermes_formosanus_Japan_1	40	3	9	26	15	4	14	2	17	0	3	0	0.0331259379	133	0.300751879699248	0.0225563909774436	0.0676691729323308	0.195488721804511	0.112781954887218	0.0300751879699248	0.105263157894737	0.0150375939849624	0.12781954887218	0	0.0225563909774436	0	Macrotermitinae	1	Wood	1
PA942_NODE_72_length_15794_cov_8138327_1	14	0	2	1	12	1	0	1	2	0	0	0	0.1301956548	33	0.424242424242424	0	0.0606060606060606	0.0303030303030303	0.363636363636364	0.0303030303030303	0	0.0303030303030303	0.0606060606060606	0	0	0	Kalotermitidae	0	Wood	1
Panesthia_angustipennis_Z138PA_1	33	32	12	26	53	21	78	7	5	8	0	1	0.0935181784	276	0.119565217391304	0.115942028985507	0.0434782608695652	0.0942028985507246	0.192028985507246	0.0760869565217391	0.282608695652174	0.0253623188405797	0.0181159420289855	0.0289855072463768	0	0.0036231884057971	Blaberidae	NA	NA	NA
Panesthia_sp_Salganea_1	32	27	5	25	68	27	68	2	7	14	1	0	0.0959506931	276	0.115942028985507	0.0978260869565217	0.0181159420289855	0.0905797101449275	0.246376811594203	0.0978260869565217	0.246376811594203	0.0072463768115942	0.0253623188405797	0.0507246376811594	0.0036231884057971	0	Blaberidae	NA	NA	NA
Paranauphoeta_circumda_1	19	89	16	16	25	44	189	6	2	6	2	0	0.1925655163	414	0.0458937198067633	0.214975845410628	0.0386473429951691	0.0386473429951691	0.0603864734299517	0.106280193236715	0.456521739130435	0.0144927536231884	0.00483091787439614	0.0144927536231884	0.00483091787439614	0	Blaberidae	NA	NA	NA
Periplaneta_americana_1	35	43	6	13	41	13	63	2	6	8	0	0	0.0842673881	230	0.152173913043478	0.18695652173913	0.0260869565217391	0.0565217391304348	0.178260869565217	0.0565217391304348	0.273913043478261	0.00869565217391304	0.0260869565217391	0.0347826086956522	0	0	Blattidae	NA	NA	NA
PF_Periplaneta_fuliginosa_1	27	32	6	6	21	1	29	0	6	2	0	0	0.0255416197	130	0.207692307692308	0.246153846153846	0.0461538461538462	0.0461538461538462	0.161538461538462	0.00769230769230769	0.223076923076923	0	0.0461538461538462	0.0153846153846154	0	0	Blattidae	NA	NA	NA
PHI3_Hospitalitermes_sp._1	30	5	9	17	25	14	6	4	23	3	1	1	0.0302129258	138	0.217391304347826	0.036231884057971	0.0652173913043478	0.123188405797101	0.181159420289855	0.101449275362319	0.0434782608695652	0.0289855072463768	0.166666666666667	0.0217391304347826	0.0072463768115942	0.0072463768115942	Nasutitermitinae	1	Wood	1
PHI6_1	62	15	4	36	46	28	34	8	20	11	3	0	0.089760148	267	0.232209737827715	0.0561797752808989	0.0149812734082397	0.134831460674157	0.172284644194757	0.104868913857678	0.127340823970037	0.0299625468164794	0.0749063670411985	0.0411985018726592	0.0112359550561798	0	Kalotermitidae	0	Wood	1
Phobaeticus_serratipes_1	23	53	6	4	18	32	95	11	9	9	3	2	0.194730994	265	0.0867924528301887	0.2	0.0226415094339623	0.0150943396226415	0.0679245283018868	0.120754716981132	0.358490566037736	0.0415094339622641	0.0339622641509434	0.0339622641509434	0.0113207547169811	0.00754716981132075	NA	NA	NA	NA
Phraortes_illepidus_1	24	62	2	4	17	25	146	12	10	12	6	1	0.2638648624	321	0.0747663551401869	0.193146417445483	0.00623052959501558	0.0124610591900312	0.0529595015576324	0.0778816199376947	0.454828660436137	0.0373831775700935	0.0311526479750779	0.0373831775700935	0.0186915887850467	0.00311526479750779	NA	NA	NA	NA
Phyllodromica_sp._1	34	20	2	7	16	8	28	12	6	6	2	2	0.0672169279	143	0.237762237762238	0.13986013986014	0.013986013986014	0.048951048951049	0.111888111888112	0.0559440559440559	0.195804195804196	0.0839160839160839	0.041958041958042	0.041958041958042	0.013986013986014	0.013986013986014	Ectobiidae3	NA	NA	NA
Polyzosteria_viridissima_1	31	55	3	8	69	30	99	1	0	18	4	2	0.1195098105	320	0.096875	0.171875	0.009375	0.025	0.215625	0.09375	0.309375	0.003125	0	0.05625	0.0125	0.00625	Blattidae	NA	NA	NA
Prorhinotermes_canalifrons_1	69	5	8	36	53	19	16	8	28	13	3	4	0.0578929688	262	0.263358778625954	0.0190839694656489	0.0305343511450382	0.137404580152672	0.202290076335878	0.0725190839694656	0.0610687022900763	0.0305343511450382	0.106870229007634	0.049618320610687	0.0114503816793893	0.0152671755725191	Prorhinotermitinae	0	Wood	1
Prorhinotermes_simplex_Cuba_1	64	14	12	35	41	21	23	8	12	13	2	2	0.0673868666	247	0.259109311740891	0.0566801619433198	0.048582995951417	0.1417004048583	0.165991902834008	0.0850202429149798	0.0931174089068826	0.0323886639676113	0.048582995951417	0.0526315789473684	0.00809716599190283	0.00809716599190283	Prorhinotermitinae	0	Wood	1
Protagonista_lugubris_1	28	70	5	14	30	29	97	7	12	15	2	2	0.1497219162	311	0.090032154340836	0.22508038585209	0.0160771704180064	0.045016077170418	0.0964630225080386	0.0932475884244373	0.311897106109325	0.022508038585209	0.0385852090032154	0.0482315112540193	0.00643086816720257	0.00643086816720257	Blattidae	NA	NA	NA
Ramulus_hainanense_1	67	56	0	3	60	64	113	5	3	31	2	3	0.2384439088	407	0.164619164619165	0.137592137592138	0	0.00737100737100737	0.147420147420147	0.157248157248157	0.277641277641278	0.0122850122850123	0.00737100737100737	0.0761670761670762	0.00491400491400491	0.00737100737100737	NA	NA	NA	NA
Ramulus_irregulariterdentatus_1	51	55	3	10	33	30	91	4	4	19	1	0	0.137322473	301	0.169435215946844	0.182724252491694	0.00996677740863787	0.0332225913621262	0.109634551495017	0.0996677740863787	0.302325581395349	0.0132890365448505	0.0132890365448505	0.0631229235880399	0.00332225913621262	0	NA	NA	NA	NA
RDCT003_Schedorhinotermes_putiorus_Congo_1	25	10	15	29	30	10	17	3	10	5	1	2	0.0501133011	157	0.159235668789809	0.0636942675159236	0.0955414012738854	0.184713375796178	0.191082802547771	0.0636942675159236	0.10828025477707	0.0191082802547771	0.0636942675159236	0.0318471337579618	0.00636942675159236	0.0127388535031847	Rhinotermitinae	1	Wood	1
RDCT008_Trichotermes_ducis_1	25	12	3	16	28	12	13	1	8	8	1	2	0.0399021921	129	0.193798449612403	0.0930232558139535	0.0232558139534884	0.124031007751938	0.217054263565891	0.0930232558139535	0.10077519379845	0.00775193798449612	0.062015503875969	0.062015503875969	0.00775193798449612	0.0155038759689922	Apicotermitinae	1	Soil	1
RDCT011_Macrotermes_muelleri_Congo_1	75	13	7	13	39	11	12	12	9	11	0	0	0.0479700259	202	0.371287128712871	0.0643564356435644	0.0346534653465347	0.0643564356435644	0.193069306930693	0.0544554455445545	0.0594059405940594	0.0594059405940594	0.0445544554455446	0.0544554455445545	0	0	Macrotermitinae	1	Wood	1
RDCT012_Furculitermes_longilabius_1	32	3	7	16	29	6	8	4	17	1	1	2	0.0255454682	126	0.253968253968254	0.0238095238095238	0.0555555555555556	0.126984126984127	0.23015873015873	0.0476190476190476	0.0634920634920635	0.0317460317460317	0.134920634920635	0.00793650793650794	0.00793650793650794	0.0158730158730159	Cubitermitinae	1	Soil	1
RDCT014_Pericapritermes_sp.A_1	50	8	6	14	30	10	20	3	7	9	2	1	0.0444284585	160	0.3125	0.05	0.0375	0.0875	0.1875	0.0625	0.125	0.01875	0.04375	0.05625	0.0125	0.00625	Pericapritermes-group	1	Soil	1
RDCT016_Protermes_prorepens_1	57	18	20	31	49	36	25	5	15	11	1	2	0.0794272847	270	0.211111111111111	0.0666666666666667	0.0740740740740741	0.114814814814815	0.181481481481481	0.133333333333333	0.0925925925925926	0.0185185185185185	0.0555555555555556	0.0407407407407407	0.0037037037037037	0.00740740740740741	Macrotermitinae	1	Wood	1
RDCT033_Microcerotermes_fuscotibialis_1	53	5	4	22	46	6	7	2	8	2	0	0	0.0377827916	155	0.341935483870968	0.032258064516129	0.0258064516129032	0.141935483870968	0.296774193548387	0.0387096774193548	0.0451612903225806	0.0129032258064516	0.0516129032258065	0.0129032258064516	0	0	Microcerotermes	1	Wood	1
RDCT040_Acidnotermes_praus_1	56	5	4	11	32	5	7	5	7	10	1	1	0.0347819358	144	0.388888888888889	0.0347222222222222	0.0277777777777778	0.0763888888888889	0.222222222222222	0.0347222222222222	0.0486111111111111	0.0347222222222222	0.0486111111111111	0.0694444444444444	0.00694444444444444	0.00694444444444444	Apicotermitinae	1	Soil	0
RDCT046_Astalotermes_quietus_1	64	35	21	40	48	23	41	11	17	17	3	3	0.0371203525	323	0.198142414860681	0.108359133126935	0.065015479876161	0.123839009287926	0.148606811145511	0.0712074303405573	0.126934984520124	0.0340557275541796	0.0526315789473684	0.0526315789473684	0.00928792569659443	0.00928792569659443	Apicotermitinae	1	Soil	0
RDCT047_Furculitermes_cubitalis_1	57	5	9	23	29	5	14	5	17	4	4	4	0.0388830727	176	0.323863636363636	0.0284090909090909	0.0511363636363636	0.130681818181818	0.164772727272727	0.0284090909090909	0.0795454545454545	0.0284090909090909	0.0965909090909091	0.0227272727272727	0.0227272727272727	0.0227272727272727	Cubitermitinae	1	Soil	1
RDCT048_Microtermes_sp._1	22	4	0	7	19	0	4	1	11	1	1	0	0.0569828494	70	0.314285714285714	0.0571428571428571	0	0.1	0.271428571428571	0	0.0571428571428571	0.0142857142857143	0.157142857142857	0.0142857142857143	0.0142857142857143	0	Macrotermitinae	1	Wood	1
RDCT051_Orthotermes_depressifrons_1	43	17	7	26	38	13	7	3	10	3	3	2	0.0414159762	172	0.25	0.0988372093023256	0.0406976744186047	0.151162790697674	0.22093023255814	0.0755813953488372	0.0406976744186047	0.0174418604651163	0.0581395348837209	0.0174418604651163	0.0174418604651163	0.0116279069767442	Cubitermitinae	1	Soil	1
RDCT052_Astalotermes_sp.B_1	62	26	6	30	53	34	46	5	15	24	3	2	0.0858584314	306	0.202614379084967	0.0849673202614379	0.0196078431372549	0.0980392156862745	0.173202614379085	0.111111111111111	0.150326797385621	0.0163398692810458	0.0490196078431373	0.0784313725490196	0.00980392156862745	0.0065359477124183	Apicotermitinae	1	Soil	0
RDCT077_Furculitermes_winifredae_1	53	5	7	26	40	7	9	2	13	2	2	0	0.0303429756	166	0.319277108433735	0.0301204819277108	0.0421686746987952	0.156626506024096	0.240963855421687	0.0421686746987952	0.0542168674698795	0.0120481927710843	0.0783132530120482	0.0120481927710843	0.0120481927710843	0	Cubitermitinae	1	Soil	1
RDCT100_Noditermes_cristifrons_1	60	13	11	6	49	8	17	4	7	13	1	2	0.0570774877	191	0.31413612565445	0.0680628272251309	0.0575916230366492	0.031413612565445	0.256544502617801	0.0418848167539267	0.0890052356020942	0.0209424083769634	0.0366492146596859	0.0680628272251309	0.00523560209424084	0.0104712041884817	Cubitermitinae	1	Soil	1
RDCT106_Nasutitermes_lujae_1	72	15	16	48	42	21	35	7	23	15	5	3	0.075675943	302	0.23841059602649	0.0496688741721854	0.0529801324503311	0.158940397350993	0.139072847682119	0.0695364238410596	0.115894039735099	0.0231788079470199	0.076158940397351	0.0496688741721854	0.0165562913907285	0.00993377483443709	Nasutitermitinae	1	Wood	1
RDCT108_Procubitermes_undulans_1	45	22	9	36	42	21	34	10	10	5	3	1	0.0693337125	238	0.189075630252101	0.092436974789916	0.0378151260504202	0.151260504201681	0.176470588235294	0.0882352941176471	0.142857142857143	0.0420168067226891	0.0420168067226891	0.0210084033613445	0.0126050420168067	0.00420168067226891	Cubitermitinae	1	Soil	1
RDCT112_Schedorhinotermes_lamanianus_Congo_1	45	7	6	28	24	6	7	1	7	6	1	0	0.0367811563	138	0.326086956521739	0.0507246376811594	0.0434782608695652	0.202898550724638	0.173913043478261	0.0434782608695652	0.0507246376811594	0.0072463768115942	0.0507246376811594	0.0434782608695652	0.0072463768115942	0	Rhinotermitinae	1	Wood	1
RDCT121_Ateuchotermes_sp.C_1	47	10	7	27	26	23	15	3	14	6	1	3	0.0566715183	182	0.258241758241758	0.0549450549450549	0.0384615384615385	0.148351648351648	0.142857142857143	0.126373626373626	0.0824175824175824	0.0164835164835165	0.0769230769230769	0.032967032967033	0.00549450549450549	0.0164835164835165	Apicotermitinae	1	Soil	0
RDCT125_Tuberculitermes_bycanistes_1	69	24	19	39	46	47	47	14	21	15	4	2	0.1079104674	347	0.198847262247839	0.069164265129683	0.0547550432276657	0.112391930835735	0.132564841498559	0.135446685878963	0.135446685878963	0.0403458213256484	0.0605187319884726	0.0432276657060519	0.0115273775216138	0.00576368876080692	Termes-group	1	Soil	1
RDCT128_Thoracotermes_macrothorax_1	59	39	16	35	43	32	50	11	26	17	4	3	0.0975697345	335	0.176119402985075	0.116417910447761	0.0477611940298507	0.104477611940299	0.128358208955224	0.0955223880597015	0.149253731343284	0.0328358208955224	0.0776119402985075	0.0507462686567164	0.0119402985074627	0.00895522388059702	Cubitermitinae	1	Soil	1
RDCT129_Crenetermes_albotarsalis_1	40	19	10	33	34	22	47	7	15	12	3	0	0.0748974274	242	0.165289256198347	0.0785123966942149	0.0413223140495868	0.136363636363636	0.140495867768595	0.0909090909090909	0.194214876033058	0.0289256198347107	0.0619834710743802	0.0495867768595041	0.012396694214876	0	Cubitermitinae	1	Soil	1
RDCT130_Cubitermes_sulcifrons_1	22	6	6	29	33	8	14	2	12	6	0	1	0.0406955857	139	0.158273381294964	0.0431654676258993	0.0431654676258993	0.20863309352518	0.237410071942446	0.0575539568345324	0.100719424460432	0.0143884892086331	0.0863309352517986	0.0431654676258993	0	0.00719424460431655	Cubitermitinae	1	Soil	1
RDCT131_Orthotermes_mansuetus_1	41	5	6	19	35	4	12	6	8	7	1	0	0.0376985327	144	0.284722222222222	0.0347222222222222	0.0416666666666667	0.131944444444444	0.243055555555556	0.0277777777777778	0.0833333333333333	0.0416666666666667	0.0555555555555556	0.0486111111111111	0.00694444444444444	0	Cubitermitinae	1	Soil	1
RDCT137_Nasutitermes_latifrons_1	25	3	4	12	18	13	5	2	7	6	1	1	0.0222859547	97	0.257731958762887	0.0309278350515464	0.0412371134020619	0.123711340206186	0.185567010309278	0.134020618556701	0.0515463917525773	0.0206185567010309	0.0721649484536082	0.0618556701030928	0.0103092783505155	0.0103092783505155	Nasutitermitinae	1	Wood	1
RDCT141_Ophiotermes_grandilabius_1	56	8	13	28	43	14	7	9	20	9	1	3	0.0440829315	211	0.265402843601896	0.037914691943128	0.0616113744075829	0.132701421800948	0.203791469194313	0.0663507109004739	0.033175355450237	0.042654028436019	0.0947867298578199	0.042654028436019	0.004739336492891	0.014218009478673	Cubitermitinae	1	Soil	1
RDCT144_Odontotermes_sp.D_1	65	7	18	30	47	40	20	7	18	16	8	3	0.0697978516	279	0.232974910394265	0.025089605734767	0.0645161290322581	0.10752688172043	0.168458781362007	0.14336917562724	0.0716845878136201	0.025089605734767	0.0645161290322581	0.0573476702508961	0.028673835125448	0.010752688172043	Macrotermitinae	1	Wood	1
